score_variant,top_n,daily_replace_k,cap_min_pct,cap_bonus,val_period_return,val_sharpe,val_max_drawdown,val_turnover_mean,hold_period_return,hold_sharpe,hold_max_drawdown,hold_turnover_mean,val_excess_equal,hold_excess_equal
y_score,20,1,0.0,0.5,0.031475018009400335,0.8277585321360802,-0.05653671885087319,0.11022727272727272,-0.023741493363401256,-21.209949555931775,-0.014392634769575308,0.25000000000000006,-0.08322816039636138,0.018205156187990346
y_score,20,1,0.0,1.0,-0.03071454168160004,-0.7608452704425953,-0.05884073143048296,0.11022727272727272,-0.00607461855174507,-3.297414469044535,-0.004066214287579029,0.25000000000000006,-0.14541772008736176,0.03587203099964653
y_score,20,1,0.2,0.0,0.08797277681966764,1.2908805210502212,-0.10820779699343763,0.11022727272727272,-0.035683964250387,-8.923099273129145,-0.02661334379873448,0.25000000000000006,-0.026730401586094077,0.0062626853010046
y_score,20,1,0.2,0.25,0.10462383526496599,1.9378410977784069,-0.07738796652471491,0.11022727272727272,-0.03622896947315479,-13.317859271507116,-0.026293723106887046,0.25000000000000006,-0.010079343140795727,0.005717680078236809
y_score,20,1,0.2,0.5,0.029288392097910565,0.7773769443538848,-0.05431327220531701,0.11022727272727272,-0.023741493363401256,-21.209949555931775,-0.014392634769575308,0.25000000000000006,-0.08541478630785115,0.018205156187990346
y_score,20,1,0.2,1.0,-0.03071454168160004,-0.7608452704425953,-0.05884073143048296,0.11022727272727272,-0.00607461855174507,-3.297414469044535,-0.004066214287579029,0.25000000000000006,-0.14541772008736176,0.03587203099964653
y_score,20,1,0.5,0.0,0.06347551597743584,1.0873273821121314,-0.0812415957085465,0.11022727272727272,-0.03761566037903963,-13.650514355361027,-0.025563016697132124,0.25000000000000006,-0.05122766242832588,0.004330989172351973
y_score,20,1,0.5,0.25,0.025524507968444965,0.5902417130918344,-0.07353355023808983,0.11022727272727272,-0.030261554822495818,-13.872537566004004,-0.020015554542541003,0.25000000000000006,-0.08917867043731675,0.011685094728895784
y_score,20,1,0.5,0.5,0.04689316867305271,1.2074094574497778,-0.05431327220531701,0.11022727272727272,-0.02442820745233476,-19.020363527928748,-0.015583832646923201,0.25000000000000006,-0.06781000973270901,0.01751844209905684
y_score,20,1,0.5,1.0,-0.03071454168160004,-0.7608452704425953,-0.05884073143048296,0.11022727272727272,-0.00607461855174507,-3.297414469044535,-0.004066214287579029,0.25000000000000006,-0.14541772008736176,0.03587203099964653
y_score,20,1,0.8,0.0,-0.035800349849250956,-0.5897523327667479,-0.08675385409775338,0.11022727272727272,-0.04417576654452082,-24.81338063921495,-0.03216953384560861,0.25000000000000006,-0.15050352825501268,-0.002229116993129221
y_score,20,1,0.8,0.25,-0.020582291770574024,-0.4468550785516721,-0.0708523791508252,0.11022727272727272,-0.041225523693622534,-28.665954205288987,-0.03145269607036927,0.25000000000000006,-0.13528547017633574,0.0007211258577690671
y_score,20,1,0.8,0.5,0.0432537474797996,1.130408630560669,-0.05541911810681299,0.11022727272727272,-0.031141727807550645,-24.84954615516493,-0.02079473423954481,0.25000000000000006,-0.07144943092596212,0.010804921743840956
y_score,20,1,0.8,1.0,-0.03071454168160004,-0.7608452704425953,-0.05884073143048296,0.11022727272727272,-0.00607461855174507,-3.297414469044535,-0.004066214287579029,0.25000000000000006,-0.14541772008736176,0.03587203099964653
y_score,20,2,0.0,0.0,0.07903369998159393,1.0551455135389316,-0.13774338110919082,0.20909090909090908,-0.04592403970018921,-6.101019944960829,-0.05546981362903225,0.3333333333333333,-0.03566947842416779,-0.0039773901487976104
y_score,20,2,0.0,0.25,0.08064583914388801,1.2875872511632853,-0.1025788056830581,0.20909090909090908,-0.04661102292140484,-10.182812293797866,-0.041999269005504436,0.3333333333333333,-0.03405733926187371,-0.004664373370013242
y_score,20,2,0.0,0.5,0.04421712139429279,1.063953836125882,-0.07582940132483018,0.20909090909090908,-0.023032235463636974,-15.409707566731917,-0.015729151552677068,0.3333333333333333,-0.07048605701146893,0.018914414087754627
y_score,20,2,0.0,1.0,-0.029903299905294833,-0.7628772256799976,-0.0547935295530928,0.20909090909090908,-0.003475375601428743,-1.67708590441352,-0.005312199883014013,0.3333333333333333,-0.14460647831105655,0.03847127394996286
y_score,20,2,0.2,0.0,0.13635577511821362,1.8992574883895943,-0.10744815154137366,0.20909090909090908,-0.030194034941580683,-6.55704471715301,-0.02815567019726528,0.3333333333333333,0.0216525967124519,0.011752614609810919
y_score,20,2,0.2,0.25,0.08009895493698438,1.5676916434392782,-0.07979221034964412,0.20909090909090908,-0.03859289358259821,-11.576938416298843,-0.031486148555868954,0.3333333333333333,-0.03460422346877734,0.0033537559687933927
y_score,20,2,0.2,0.5,0.03894054263249869,0.9572456757629824,-0.07253929766412903,0.20909090909090908,-0.023032235463636974,-15.409707566731917,-0.015729151552677068,0.3333333333333333,-0.07576263577326303,0.018914414087754627
y_score,20,2,0.2,1.0,-0.029903299905294833,-0.7628772256799976,-0.0547935295530928,0.20909090909090908,-0.003475375601428743,-1.67708590441352,-0.005312199883014013,0.3333333333333333,-0.14460647831105655,0.03847127394996286
